W,H,S,E,Z,
7.8646589,3.9265565,4.9470829,8.5077000,73.4665939,
2.3265514,0.2564021,2.0475842,5.6717069,125.2215766,
7.5821018,6.8000485,3.9696004,4.6628686,79.5370656,
1.1384786,0.7224947,1.5714063,5.2544870,115.8722122,
0.6870250,0.3184176,2.5831240,6.1748535,174.3936977,
5.5397185,5.3950023,2.7975233,3.6124011,85.7757272,
9.8065843,3.4149237,6.8337412,5.6206997,95.2124856,
6.7241610,8.7772717,8.5220672,6.6868818,91.8102838,
2.5544230,4.5535514,3.2151095,7.8316620,82.9995615,
0.7610582,7.9587255,5.9653546,4.4940477,164.9256302,
9.6609189,2.7826834,3.2917976,7.1201000,67.8230695,
0.0972205,8.8060676,5.5236913,6.4209454,202.4940663,
2.2066147,2.3250586,1.3384536,9.6668604,61.0924517,
5.1453772,5.6226933,2.6051653,8.1022565,61.5742885,
8.8682996,5.6037647,2.1340056,8.2675415,49.5964146,
1.6322589,6.6782639,2.8719228,2.2549811,144.7560937,
1.4933140,2.2357630,3.0737042,1.4403545,177.4653480,
5.6589138,6.9626909,8.5604375,4.4375035,115.7231350,
9.2723676,4.0155425,4.8330634,5.0836186,84.4188399,
2.0975256,6.1889339,7.7427213,3.5236538,156.8413583,
0.3261119,8.9084560,7.2629411,5.0503921,193.3630932,
1.6300029,1.0064659,9.0556116,6.1756465,192.0144618,
0.5929128,1.2350802,9.8394788,6.7231945,221.3080026,
9.2196496,7.3201066,8.3179516,5.5308834,92.7754207,
9.1505284,1.9447814,8.5185880,1.7711710,143.2691737,
5.9670112,6.3500000,2.0000000,8.7133216,51.7439653,
2.5697573,8.3248803,1.4247490,1.9265067,106.2832191,
6.7783153,9.0431661,7.4059508,3.1538780,115.4533400,
8.8246401,4.9681391,4.4351014,8.9306820,64.2891877,
4.0137420,3.9072631,9.4523093,8.9934078,109.3477651,
0.2698662,6.6492249,9.7803765,1.0286551,357.8630215,
0.1227958,0.5045959,7.9254494,9.5449709,394.4081148,
8.9390921,5.4011925,2.7067202,5.8399499,62.3494081,
8.9963574,5.0702781,2.5891522,7.6529280,55.3724524,
5.0471500,6.3500000,2.0000000,2.9903709,83.3760462,
5.7351211,0.5009446,5.0419378,6.0821408,127.3487136,
4.2756027,0.9172675,1.0721410,4.1632039,75.0388191,
3.5789970,0.6533960,4.7280755,7.8546657,127.8027382,
9.6505268,2.8381685,6.0274433,9.9887316,77.1038874,
6.4185533,9.7511525,8.7073892,6.6092214,92.9980918,
3.1459510,7.5943159,2.0214369,6.2128284,71.7836458,
7.1146321,8.4371509,5.5331307,4.3387856,92.0076399,
4.2600865,6.1899321,4.2422274,2.1666449,125.9121650,
0.5103601,2.8838038,8.4107924,5.1314293,202.1678965,
6.0703894,9.6129805,5.3271040,4.1840427,95.3925516,
2.7815561,4.3113970,7.3048717,3.4598727,149.6904822,
8.5653364,5.2838782,2.1004338,6.3938131,55.6984357,
3.1660090,4.6615130,4.2229142,3.2589555,121.4346871,
8.0447735,2.3385117,8.3743816,6.6888522,110.4106440,
5.4930222,4.9171710,2.2062322,7.4031831,60.0000064,
3.3967373,9.4083870,1.4924359,2.8144431,86.6315763,
2.6593960,7.7297722,6.8995545,4.5318784,127.8635869,
9.4802879,0.3534932,1.3902548,2.6655886,79.3846669,
3.5505685,8.6837895,9.9620117,8.5635183,102.5509642,
8.3838936,8.5669051,5.0806721,5.1097783,79.9711230,
3.8946360,3.8063808,5.4446110,8.1692918,91.6634181,
0.9527069,6.0354351,3.1265717,5.3314406,124.0583372,
7.5369888,4.8266100,5.5879699,5.7056723,87.6482953,
4.8573518,5.3336986,6.0176837,8.0085467,86.4697277,
2.5087296,9.8134255,1.2143971,2.9107163,88.0254466,
9.2682580,4.0378466,5.1034058,6.0823247,80.9549369,
4.0624476,7.6981074,5.1858780,2.5167928,128.8160651,
9.9057706,3.5653618,4.1198596,8.1038814,67.2234340,
7.7243545,2.5642350,5.9326488,7.6644225,90.3375105,
7.6819120,4.0524692,9.8062116,5.5145202,114.1956115,
3.4198752,5.4377642,9.3895060,6.3959648,121.4702384,
9.8211436,6.5933964,9.9493472,9.9112363,79.5892138,
5.3750795,4.4284391,8.6898635,6.8534435,107.4120702,
8.6725289,9.1006564,4.7519347,4.6083486,80.1308453,
4.1428419,6.4979826,1.4975416,6.9698152,57.2466335,
5.7005773,6.3500000,2.0000000,1.9689673,92.4670920,
3.4383411,9.6170074,4.4285461,7.2031990,84.3605076,
0.2582423,6.4471419,5.7645836,5.1154084,192.9553887,
9.0241266,4.1427503,7.8363970,1.6478917,136.6684100,
3.4124582,6.8982618,4.9958563,9.9284180,78.0823853,
7.1073105,7.0151400,9.5340258,6.0816828,101.1906851,
8.5734944,4.4266641,3.0763484,4.1048295,76.9884409,
9.3508056,1.7236023,5.1391331,6.2251611,93.5116841,
0.8964044,3.3993389,8.3507270,1.1146071,273.4188569,
0.6628911,3.3745607,9.2797255,7.8213399,165.9058511,
2.4785136,6.3500000,2.0000000,6.1536344,77.5897292,
0.6358869,7.8933385,7.6772324,7.7948726,144.6516032,
5.8920544,6.3500000,2.0000000,6.5423475,58.7277148,
8.9759571,9.6287726,1.8113536,7.1868551,47.5943082,
8.9090395,5.0510477,8.0083662,4.2190672,106.9378045,
2.1743431,7.6931831,3.0769114,6.2352979,91.7359626,
1.8891660,4.5853849,1.4662589,3.4203627,97.1816407,
4.2799678,3.6016373,0.6855802,2.0981146,71.4090336,
0.8966714,5.5736762,1.6962863,7.1543781,93.3400207,
2.3085939,4.6814389,1.5183834,5.7492746,75.1552791,
1.3474395,3.4785182,6.7596066,8.4288591,125.8011681,
2.5041380,0.9860777,0.9523829,6.2459569,70.3206802,
7.1172044,7.8149724,3.2199873,6.3673401,65.5141378,
4.6384878,4.7417744,4.1857662,5.3707556,90.7966151,
1.0585593,2.8865488,5.7683588,9.0047706,124.9780999,
5.0067226,9.7126037,9.8362937,9.7923458,87.5692844,
0.3148895,8.3859925,5.7118212,9.3229952,142.2988045,
8.2864417,9.6716084,9.1920847,9.9182136,75.0004938,
1.8287720,5.7787863,7.4083445,9.3222079,108.8548318,
9.7620845,5.9456601,1.7672702,2.2047942,73.9425615,
2.1006566,9.8502471,1.3250044,9.0573990,59.8127235,
0.2471547,8.7027011,3.5994099,5.2411190,173.6847662,
5.5675257,4.2108731,8.1975829,5.0390544,117.2067522,
7.7231070,8.2563436,1.0229344,8.3447296,39.2265603,
1.8376155,8.1723716,0.5479250,6.9957544,52.7578074,
5.9200864,4.3089728,4.9401803,9.6930532,72.9346224,
0.6077890,3.3474790,9.6133531,9.9931044,154.2662841,
9.3909256,6.0264307,8.9996172,2.6324170,124.1517799,
2.4900327,6.3500000,2.0000000,4.0865003,91.6520373,
2.7978081,6.6837328,0.5853769,2.7478870,69.2547086,
1.8665846,4.9372227,1.6775587,8.4065406,70.1482736,
8.7642621,9.7689719,5.9690523,5.7848915,78.7707911,
0.7601268,6.8671301,6.4879282,2.2222621,218.9025876,
0.2220163,2.3554793,5.4582325,3.9011975,231.8216142,
0.1204274,6.4742495,5.0385619,5.3245343,209.9111490,
4.5758572,7.9529012,6.0008390,6.1124859,93.6872818,
7.3227598,8.1310354,1.8379143,8.4465209,47.4930408,
3.9475056,6.6966774,9.3831430,8.8672971,99.7693743,
1.4342937,5.1518913,8.3051992,7.8591162,129.8966255,
0.4053245,0.6700376,8.6850125,6.5614703,328.6230367,
9.7236752,7.7161408,0.6127714,8.8371386,31.6107047,
7.2522428,2.9116100,7.5061753,2.3488702,136.7891272,
3.9519629,0.3111416,1.2771052,4.2377862,92.7092852,
2.7309734,7.9219354,3.8181440,4.1409597,108.7852462,
9.3493574,3.1188045,5.5081179,6.9303251,83.4684738,
9.0350792,8.9978351,2.0874234,1.5183073,87.6147619,
7.1561621,8.3463651,1.9116626,4.4497028,63.2357194,
1.2215516,3.3101904,3.7143669,9.3832625,100.1709581,
7.5321239,3.5264813,5.7078897,6.8339703,87.3603442,
2.0848950,6.9693095,9.4563341,4.2673993,154.3299694,
5.1455163,5.6939609,3.0704297,2.8274697,98.2821988,
9.0731987,4.5965974,5.8754923,4.0307435,97.0101215,
7.3800338,1.6318446,0.9138355,2.6198896,66.7996779,
9.0485096,6.3236760,4.5622231,7.1981362,67.9864448,
6.9923496,9.4612901,5.6472501,2.8857102,107.1493410,
2.5169482,4.1174006,3.6367969,4.5079640,109.9541442,
5.1472275,5.5460729,2.7759992,1.1969321,122.0084784,
9.3502790,1.3030334,2.8597888,2.8564429,92.4261039,
7.8891110,3.1433867,0.1608445,6.7984089,28.3613357,
6.2717449,2.0179974,7.9573281,4.2027804,133.1376361,
5.5451170,3.7388669,7.8933083,1.2434987,166.5404572,
7.9606336,1.4325631,2.6324903,9.9881459,65.1426883,
8.3493945,1.9832530,3.8038744,9.5135449,71.6824776,
5.7821113,4.5228813,4.4682328,3.5970706,102.1570878,
7.7333018,1.7432310,4.4399381,2.6981257,112.7926451,
5.9656528,0.6423031,5.2917451,6.7881564,121.9677781,
7.4862775,3.8764991,4.8970674,7.4298434,78.1744805,
1.2996883,4.0052285,3.3026504,5.4971119,117.1058277,
7.1167232,7.0515959,8.1915439,2.6598023,127.1882553,
0.1292478,6.6723960,3.3924898,8.5245460,157.1377487,
9.9114407,6.4839897,0.8937204,5.5476772,42.9405126,
5.7179797,9.7993865,2.7483113,3.6981067,81.2947608,
5.7734748,0.9764948,5.4379854,6.6498629,116.9648103,
3.5782537,7.8803220,7.8037136,9.2471780,91.8884518,
6.5316997,3.1558800,5.4869614,2.8153541,119.4949409,
7.3490285,6.3500000,2.0000000,3.8293270,68.4936575,
3.5247475,2.2287265,9.5924352,4.7517651,156.3686524,
3.4149275,2.2851598,0.4958296,5.9125074,48.0321159,
5.6533571,6.2945096,8.1765761,7.0443174,96.5843002,
6.8251719,1.9173100,2.3461320,9.5886348,61.2015667,
3.3481469,1.5563116,2.6742114,3.7882573,108.4775049,
2.3177411,4.6506371,3.1707525,4.3146487,108.1280464,
7.1095568,8.9298499,4.6366022,1.7298442,117.5659992,
9.4998625,8.6973458,2.9408124,5.6871052,61.0279611,
1.9662871,3.5630919,8.5193078,9.8489098,118.8575468,
5.0799442,2.8968659,9.7869463,5.7265559,131.5800974,
0.7626734,6.9265049,2.9846009,3.2392059,157.5123317,
4.7932386,6.4209607,0.6577438,5.6978280,46.3142358,
2.6787483,8.1679123,5.1896904,8.7389787,88.1809714,
6.4957500,8.6700395,1.7794249,6.2014654,55.3178245,
9.2442844,5.0599209,0.7578971,3.8395550,48.8248664,
3.5880268,3.0450353,3.5945646,4.7842678,100.9724294,
5.7888412,8.5989979,1.2399907,6.2592196,50.7639318,
4.5999605,1.7106732,1.2914010,7.1380049,60.0517029,
4.0953475,8.9157532,9.8886410,7.5990375,103.7278508,
1.5110168,6.4900567,0.4457687,2.6064430,78.1900005,
1.2033224,9.1293234,8.0694681,9.5100921,116.8567649,
2.9180968,0.8586243,4.6766990,8.4531990,123.7343572,
8.6906347,9.2399925,4.1613478,4.7636053,75.3542151,
1.9476945,5.6662445,4.1328281,5.2275651,113.2510231,
2.0636454,9.2561613,5.4290720,6.6440139,107.2652635,
6.1889866,3.9367459,1.8417421,3.4590242,74.8854869,
5.7422746,7.8108960,6.4042919,2.4326383,126.5550598,
3.1274547,1.6499973,9.3199725,6.6554098,152.4475924,
2.4174472,3.7944028,0.2126730,6.4873399,38.5173528,
9.9863840,8.7679651,4.1949082,6.8698139,63.0455648,
4.3238066,7.4910586,4.1301774,7.2640324,77.9881974,
9.1743235,6.7940880,7.7981839,6.9897152,83.6891452,
9.6554841,2.2262440,8.4783925,5.6591851,112.2615246,
4.2067195,1.0064884,2.8615109,4.4057035,107.2353246,
5.4235085,2.4654783,7.5768143,6.0842912,118.0519334,
6.1135308,1.7575931,2.3766976,4.0522131,85.8680583,
6.9678404,3.8624330,7.9444388,6.4969145,102.1662687,
1.9933387,2.0654683,9.4278625,2.7681462,202.9674274,
8.5279427,7.3825226,4.1464849,3.0451705,90.6498615,
8.3998034,4.9000216,7.8248572,8.2910374,84.8711657,
2.3811697,7.1731379,6.6240965,5.1446870,124.0321799,
9.6922707,8.9171361,9.9562817,3.8735793,108.7931452,
8.2194853,6.6249281,7.1142514,9.3329500,73.8860493,
0.6516817,8.0955154,0.5210376,6.5942933,73.8597831,
3.3096206,8.0423966,1.2402569,9.0053346,51.1041657,
1.6001865,6.3099665,9.1359669,7.3145886,131.7910864,
9.7636600,3.7378454,1.0896861,2.6269991,62.1520259,
3.5947897,2.5753937,9.1960528,3.4569219,163.1086488,
3.8077597,2.3403274,1.0739439,8.1301521,52.9784583,
6.4691128,0.6681843,0.8556723,8.4896017,53.0420877,
7.1848770,5.8218789,0.7767044,9.3333473,35.7144904,
1.0836704,8.6268313,3.5611240,6.6823183,112.2028637,
1.7988458,5.6995059,9.4488781,9.1157504,120.0225153,
7.0217101,2.0313671,6.2901019,2.8980854,128.1061903,
1.7368226,6.3500000,2.0000000,7.1688761,80.8125778,
6.0483469,1.7572227,9.2583859,3.0489954,154.2844672,
5.4483531,3.4197525,7.7719935,1.7322023,157.4798556,
1.4610316,3.6174692,0.6428571,4.9585308,69.5674846,
3.9604086,9.5360458,3.0328381,2.4770657,108.8375520,
6.5878958,8.7704757,7.2093429,4.0953794,105.2019773,
1.2596718,8.4227158,4.2148445,7.4915687,107.7422559,
8.9285641,3.6489131,1.5055685,9.0320555,44.7389806,
3.5144573,5.6246641,5.2659263,9.5952400,81.8423181,
8.1838970,2.9619533,8.5148556,1.2507929,152.5133930,
9.6765957,5.1194640,1.7989006,1.0736541,89.9141124,
0.6437862,5.1715884,5.2751767,3.7218215,181.3601984,
2.9285221,6.9238075,2.0882330,9.3606430,62.1603199,
0.0258288,2.6656264,0.4717127,5.8603841,170.8092513,
0.8311771,1.6382606,2.7889537,8.6115419,112.2446859,
3.2752273,4.4551165,5.6044051,3.8881916,125.4669168,
8.9239538,3.1911138,5.2609462,7.8448012,78.8039144,
1.1342552,5.8931256,4.8440756,3.7370279,154.9977100,
5.3262622,6.3500000,2.0000000,6.2377029,61.6125911,
7.2356264,7.9494045,4.8009448,3.2719624,97.0048815,
7.7067562,1.2639059,5.6046935,3.2209432,122.7325034,
4.1953307,3.0675641,3.2135365,1.6581642,127.9675092,
4.5189126,9.1883739,6.1374783,3.6850877,114.4828182,
2.5433781,1.5928703,5.8701785,9.5206694,117.2691485,
5.4048133,3.8169008,1.4600570,1.0734905,100.6079794,
5.6845446,9.9844462,4.2912506,7.1728117,72.2060359,
9.8780282,4.1880412,6.4268614,6.5310121,84.9063307,
1.9876007,6.3500000,2.0000000,8.4996869,72.0352800,
4.7939509,5.3000017,8.8449091,5.4367240,117.3925748,
0.8845300,4.2267756,2.4962900,4.8261229,124.8064917,
4.4571819,6.6282293,3.6845513,8.3971305,70.4167781,
9.7219072,8.7857328,7.6021769,4.6125799,92.4821097,
0.9474664,7.2838736,7.5923006,2.5071979,208.1556195,
5.7220482,2.6380422,9.0628588,4.9882204,131.5186415,
6.6653755,9.5950313,9.7072500,9.6239676,81.9550494,
4.4970249,1.7880257,6.8555216,2.4246637,155.9906732,
1.2130285,8.3096316,5.7029671,2.3406747,186.6475001,
6.8831948,6.4940876,2.7467268,5.5037139,67.3521815,
4.1513100,1.7134038,1.3467815,8.5802054,58.0083387,
2.1576449,5.6829816,1.3280998,5.8993972,72.1731172,
3.0034855,1.4726703,3.8271301,5.2522485,117.3623248,
8.3281218,1.0598390,4.9492951,4.1243161,111.7413294,
5.5450477,0.8539359,0.5863225,9.2644127,44.1164113,
8.0639982,1.1262542,0.8543521,4.3721418,57.7086159,
7.7703711,6.6031998,8.1844972,6.3601026,92.5313356,
0.9054142,0.6390518,0.7084398,2.0087803,122.9956479,
1.2153173,1.1759937,2.9887618,4.0441348,147.5577895,
2.9491250,1.0163752,2.0849443,6.0724175,93.5666420,
4.8918971,7.1660887,3.7633674,4.7410865,87.2030615,
5.2471914,2.2717862,0.3285226,9.8586254,31.5097328,
3.2723047,8.5662617,1.8979623,3.5681096,86.8072306,
3.9792152,4.2847558,9.2543237,1.4193156,186.6892874,
5.7354698,6.9286616,4.2358966,1.9441212,118.5911052,
3.2209538,6.3500000,2.0000000,8.4853382,62.4121902,
0.2144011,6.3500000,2.0000000,8.8625075,125.9368804,
4.4921684,9.4388238,7.5829744,8.6294347,86.9892234,
2.8366368,6.6347808,3.1298244,6.9971683,81.8014172,
9.1211921,9.9190250,5.3047067,5.1198806,78.3173285,
6.3011197,9.6331267,8.0603202,2.2470374,135.0266162,
6.0427668,5.2926352,5.2755728,8.2240737,77.1184436,
6.4747111,9.5768149,2.5353414,4.3451405,71.6787575,
2.4365004,7.4332917,2.5896586,7.7325849,76.5669096,
1.0905672,1.0582081,4.3146306,2.3102916,200.4307921,
4.0380722,8.6086175,2.4619040,3.5918052,88.4029928,
7.1904369,5.2925283,1.2787046,2.7849426,67.5556747,
2.5465279,6.3500000,2.0000000,1.8330139,121.1105098,
3.9906905,3.5955330,0.8877958,3.2851992,67.6922258,
3.0300012,7.7232304,6.1447799,8.8239700,90.2472820,
3.2676891,0.8969296,6.6842871,8.6095039,138.7198931,
9.8614827,7.5981131,5.7260434,3.7210387,91.0292718,
1.5236803,6.6047244,5.2515642,1.3470611,204.8420511,
8.9080498,3.6920030,0.8345657,2.7286218,58.0718661,
5.4909567,8.5746075,6.9760200,3.5391371,115.4917232,
8.1847053,3.1217711,6.5244318,1.8501334,131.1436035,
1.2454284,0.6684706,7.1000041,8.6732865,182.8852747,
7.1112254,9.7432510,4.9467780,1.3818052,127.4841617,
0.6195781,1.9131112,0.8683298,6.2666523,91.5760444,
1.0501670,8.3020151,7.7776849,6.1281010,144.8584378,
2.4322030,4.1439242,9.7140359,5.1475469,149.6531226,
6.8282327,3.4384301,0.3699739,4.5738207,41.1359525,
6.1674091,6.6487293,9.2888230,3.1867765,131.2799476,
3.1168487,1.1435440,8.7155774,2.1193174,195.2826178,
9.1531362,6.2090322,8.7004909,4.7300922,102.5179086,
0.4659150,6.3500000,2.0000000,4.8386613,136.9816562,
6.6889309,3.5164612,3.4797251,5.2737585,80.8501058,
0.1111344,5.3581296,2.2490772,3.1489183,226.1525927,
8.6700446,9.6980552,7.6225274,6.2091479,84.0427434,
3.8797199,6.3979357,4.2690388,4.1801031,102.9054037,
7.1259517,7.2522030,4.7798414,7.0770203,72.7699497,
7.7857573,4.0922200,5.8225792,9.8588800,73.7329051,
3.6840207,1.6653257,5.7345662,7.5872292,115.2015974,
1.4951364,4.1360330,4.5102301,7.1268386,112.1720295,
4.3491809,9.7592207,1.7834514,9.2934223,51.9883586,
1.7220791,4.7337281,9.9907028,2.6155097,199.7380352,
4.6212508,9.7121902,4.2243987,6.3769973,80.3005501,
9.5402457,0.6015797,6.6804571,4.8337564,124.5674314,
3.6776785,1.0281407,7.2788526,4.7141143,157.0825011,
6.8412766,7.1535040,1.4766430,8.9231145,44.3037768,
6.3434786,6.3500000,2.0000000,5.4362706,62.1464074,
2.2953043,3.1022596,8.5403183,7.1117347,134.7727581,
9.5390160,4.0966304,6.4081414,8.9493467,76.3493953,
9.7406788,6.4422307,6.1291275,3.6049591,96.3145990,
7.4924139,1.4346102,0.3407336,5.9656277,38.8354554,
2.3474952,3.6260821,2.7239994,3.9851283,107.1959909,
3.1307370,5.1458449,5.9596066,2.5251085,147.8684615,
4.6786980,2.6348392,8.9439572,3.4404748,151.4429034,
4.2143508,6.6767841,2.8063080,8.2107793,65.5947358,
5.0962026,1.6556306,5.1667526,3.5244700,127.0289593,
7.1139248,6.9323451,7.6978208,3.1456323,118.1946982,
0.1814624,6.3500000,2.0000000,3.6218095,190.2347435,
2.4680425,9.8517815,7.2922469,1.3798084,195.4097527,
8.7200251,7.0618333,9.0961755,8.0290015,84.7192598,
1.4475672,6.3500000,2.0000000,3.4946011,114.6255312,
4.7947845,7.1859649,4.5697563,8.7064254,72.8989561,
2.5876429,0.9108054,1.8636442,2.1411095,123.6223700,
0.4739969,9.5100301,3.7235060,3.2287034,185.4933960,
4.7764308,0.6184304,1.0097847,2.4464300,84.0362863,
8.3048925,7.9880287,9.0260513,6.5623645,90.8351831,
8.4636467,8.1963589,4.9144459,4.9771661,79.9503950,
9.8160451,0.2028409,0.8051141,1.8369453,70.3947162,
1.6270834,7.8066696,9.1678450,9.9634034,112.6068696,
5.9074047,8.1625126,7.1454121,1.3125924,154.2443938,
7.4652559,0.1960584,0.8894909,9.3152508,62.8928899,
2.5539207,2.7647135,5.0486671,3.3689833,142.1383979,
7.1178037,6.8522613,6.1052662,7.9948050,76.4392162,
4.3228878,4.4073106,3.1959719,9.1038363,67.8138954,
2.2872817,6.0459682,0.5704613,4.9020475,58.2830895,
1.7947751,1.6817299,9.5388650,1.2947632,239.1005699,
1.4040014,9.9204142,3.6397462,6.1605814,108.9598756,
0.4658072,7.1893186,4.5461892,2.1306322,226.5294058,
4.6147220,6.6785834,9.0695408,7.6425468,101.1220746,
0.6587389,6.5607833,7.0831692,8.8046602,134.9115872,
3.6044432,6.2841482,0.6672881,4.7912317,54.0445496,
6.1594919,1.3457008,2.4860925,4.4472201,88.1357104,
6.6994197,5.0554046,8.6311379,8.6100422,91.0570605,
7.8449296,5.0979182,1.1467572,7.9568105,42.6435411,
6.8893044,9.4984761,4.0918641,7.2036918,67.3086966,
9.9553920,6.3500000,2.0000000,7.7216602,47.9641712,
8.7057175,0.3985347,6.4335652,4.4460828,140.5239572,
6.8707324,7.5218397,6.1589898,5.8771714,86.7457936,
8.9530276,6.5847571,5.0099539,4.0806041,87.3374830,
9.9853510,2.6233201,3.0099068,2.4646100,89.9519166,
5.3152383,4.9601196,8.4326694,5.8932938,110.3394468,
7.7177742,7.7980857,8.4730638,7.6324107,85.1850678,
5.7658036,1.6709420,6.1106371,1.9114236,146.0943028,
3.6239420,7.3629696,9.7577535,6.0023834,119.6731785,
7.8485486,9.7024416,1.0820286,1.6696088,72.8259040,
4.7978900,2.1691208,5.7185598,2.3394269,142.5449407,
8.7771294,6.2052583,8.2411407,1.5258075,139.8718036,
3.2701139,7.4129392,9.3230715,9.3416651,100.2320208,
6.2345322,7.3709912,6.4709917,3.7263072,107.9525102,
2.1950178,2.6820592,9.1306469,7.5101966,140.8832079,
2.3920971,7.0750480,5.5923161,6.3697317,107.5864316,
2.6125627,4.3297031,0.4549396,9.7214345,39.1227586,
0.6890865,0.8798202,1.1881089,3.6473139,129.3592288,
3.6753347,2.6438870,3.9342514,7.3336443,90.6150151,
6.1975411,7.7572350,9.3989335,9.6336944,84.8749920,
5.3184235,4.7492046,8.6960655,2.9412829,141.2718324,
3.8365817,8.7642823,3.5967777,8.4953259,71.2527052,
9.5932522,7.9531389,6.6588601,4.1673585,92.6874153,
9.6995948,1.9329131,8.6511752,2.2126757,137.7435305,
5.7036799,6.7380298,1.4398897,9.9659655,44.0578096,
0.0525870,8.1583383,0.6679871,8.3225693,137.0213881,
9.2881875,2.0040880,3.1219782,5.2967007,78.1637376,
6.2895414,0.7274781,8.2026234,5.6278666,145.2089922,
9.0691949,3.5631195,9.0615906,9.5348802,90.3961635,
4.1714765,3.9836978,1.4368578,1.1941617,105.7696885,
3.4666451,4.0248054,8.6036421,8.5094847,110.1821587,
3.6672131,7.2047176,1.0093965,7.5325030,50.3200631,
9.3718152,8.5949531,6.7743494,8.0536602,71.8156400,
6.8212631,6.3500000,2.0000000,3.6057945,71.4775755,
8.6875792,0.8460210,3.7612200,1.2855632,116.6219250,
0.9066213,2.5434699,5.8825112,3.6699517,185.4909373,
8.1928855,6.4327193,6.9968412,8.0112428,78.6277863,
5.3039641,6.2174296,6.9576535,3.2981430,122.5530886,
7.6768314,6.2716134,9.3976608,9.8213377,83.1880037,
6.7613099,6.9119201,6.1188369,3.8494926,102.9179973,
0.6221033,5.4311647,0.4644877,3.2987024,96.0666888,
7.0798363,5.3229127,6.1391705,2.3886919,121.3519247,
4.2880089,7.9996996,4.2377258,5.7579861,86.6078414,
8.8375385,4.2428502,7.9975752,3.7071041,114.1137446,
